L 08/06/2023 - 21:51:14: [abm.smx] AUTH ID: STEAM_1:1:621833054, (-X) ADDED TO QDB.
L 08/06/2023 - 21:51:30: [abm.smx] AUTH ID: STEAM_1:1:79828150, (smoluks) ADDED TO QDB.
L 08/06/2023 - 22:09:06: [abm.smx] AUTH ID: STEAM_1:1:72205682, (Jona) ADDED TO QDB.
L 08/06/2023 - 22:19:54: [abm.smx] AUTH ID: STEAM_1:0:26893471, (BigBadWolf) ADDED TO QDB.
L 08/06/2023 - 22:21:40: [abm.smx] AUTH ID: STEAM_1:0:200790674, (Palkay) ADDED TO QDB.
L 08/11/2023 - 21:17:48: [abm.smx] AUTH ID: STEAM_1:0:37264973, (Maverick) ADDED TO QDB.
L 08/11/2023 - 21:18:04: [abm.smx] AUTH ID: STEAM_1:1:580511223, (LilMeowQueen) ADDED TO QDB.
L 08/11/2023 - 21:18:21: [abm.smx] AUTH ID: STEAM_1:1:562682, (Retroyers) ADDED TO QDB.
L 08/11/2023 - 21:18:28: [abm.smx] AUTH ID: STEAM_1:1:551364564, (.:[A-z-E-r-B-a-I-j-A-n]:.) ADDED TO QDB.
L 08/11/2023 - 21:18:36: [abm.smx] AUTH ID: STEAM_1:0:217450124, (the lad) ADDED TO QDB.
L 08/11/2023 - 21:37:03: [abm.smx] AUTH ID: STEAM_1:1:621833054, (-X) ADDED TO QDB.
L 08/11/2023 - 21:43:05: [abm.smx] AUTH ID: STEAM_1:0:575454953, (bodnar0670) ADDED TO QDB.
L 08/11/2023 - 21:51:51: [abm.smx] AUTH ID: STEAM_1:0:700256003, ([] iker) ADDED TO QDB.
L 08/11/2023 - 21:53:40: [abm.smx] AUTH ID: STEAM_1:1:25184804, (carypt) ADDED TO QDB.
L 08/11/2023 - 22:12:48: [abm.smx] AUTH ID: STEAM_1:1:435406944, (LİL WAYNE) ADDED TO QDB.
L 08/11/2023 - 22:45:27: [abm.smx] AUTH ID: STEAM_1:0:51491479, (Kaiser Wilhelm) ADDED TO QDB.
L 08/11/2023 - 22:45:32: [abm.smx] AUTH ID: STEAM_1:1:580511223, (LilMeowQueen) ADDED TO QDB.
L 08/11/2023 - 22:45:35: [abm.smx] AUTH ID: STEAM_1:1:598531509, (last ikun) ADDED TO QDB.
L 08/11/2023 - 22:52:17: [abm.smx] AUTH ID: STEAM_1:1:119275210, (lazyziettat0) ADDED TO QDB.
L 08/11/2023 - 22:54:50: [abm.smx] AUTH ID: STEAM_1:0:560568594, (İ.O. ( Anonymous )) ADDED TO QDB.
L 08/11/2023 - 23:09:16: [abm.smx] AUTH ID: STEAM_1:0:560568594, (İ.O. ( Anonymous )) ADDED TO QDB.
L 08/11/2023 - 23:31:18: [abm.smx] AUTH ID: STEAM_1:1:598531509, (last ikun) ADDED TO QDB.
L 08/11/2023 - 23:31:45: [abm.smx] AUTH ID: STEAM_1:1:580511223, (LilMeowQueen) ADDED TO QDB.
L 08/11/2023 - 23:46:32: [abm.smx] AUTH ID: STEAM_1:1:119275210, (lazyziettat0) ADDED TO QDB.
L 08/11/2023 - 23:51:17: [abm.smx] AUTH ID: STEAM_1:0:4983199, (Pimmel) ADDED TO QDB.
L 08/12/2023 - 00:07:42: [abm.smx] AUTH ID: STEAM_1:0:783153998, (Mero) ADDED TO QDB.
L 08/12/2023 - 00:12:15: [abm.smx] AUTH ID: STEAM_1:1:598531509, (last ikun) ADDED TO QDB.
L 08/12/2023 - 00:15:40: [abm.smx] AUTH ID: STEAM_1:0:783153998, (Mero) ADDED TO QDB.
L 08/12/2023 - 21:41:26: [abm.smx] AUTH ID: STEAM_1:0:37264973, (Maverick) ADDED TO QDB.
L 08/12/2023 - 21:41:44: [abm.smx] AUTH ID: STEAM_1:0:151885131, (Karma) ADDED TO QDB.
L 08/12/2023 - 21:41:49: [abm.smx] AUTH ID: STEAM_1:1:621833054, (-X) ADDED TO QDB.
L 08/12/2023 - 21:42:15: [abm.smx] AUTH ID: STEAM_1:1:551364564, (.:[A-z-E-r-B-a-I-j-A-n]:.) ADDED TO QDB.
L 08/12/2023 - 21:44:33: [abm.smx] AUTH ID: STEAM_1:0:217450124, (the lad) ADDED TO QDB.
L 08/12/2023 - 21:47:08: [abm.smx] AUTH ID: STEAM_1:1:575967048, (wael10004) ADDED TO QDB.
L 08/12/2023 - 21:48:07: [abm.smx] AUTH ID: STEAM_1:0:560568594, (İ.O. ( Anonymous )) ADDED TO QDB.
L 08/12/2023 - 21:58:49: [abm.smx] AUTH ID: STEAM_1:1:58400608, (rAma!) ADDED TO QDB.
L 08/12/2023 - 22:08:31: [abm.smx] AUTH ID: STEAM_1:1:580781516, (Cedayda) ADDED TO QDB.
L 08/12/2023 - 22:28:08: [abm.smx] AUTH ID: STEAM_1:0:51491479, (Kaiser Wilhelm) ADDED TO QDB.
L 08/12/2023 - 22:28:41: [abm.smx] AUTH ID: STEAM_1:0:105507957, (Еврей) ADDED TO QDB.
L 08/12/2023 - 22:33:39: [abm.smx] AUTH ID: STEAM_1:0:560568594, (İ.O. ( Anonymous )) ADDED TO QDB.
L 08/12/2023 - 22:45:06: [abm.smx] AUTH ID: STEAM_1:0:127227836, (Sumo_SMyT) ADDED TO QDB.
L 08/13/2023 - 21:24:27: [abm.smx] AUTH ID: STEAM_1:0:37264973, (Maverick) ADDED TO QDB.
L 08/13/2023 - 21:25:13: [abm.smx] AUTH ID: STEAM_1:1:551364564, (.:[A-z-E-r-B-a-I-j-A-n]:.) ADDED TO QDB.
L 08/13/2023 - 21:25:17: [abm.smx] AUTH ID: STEAM_1:0:217450124, (the lad) ADDED TO QDB.
L 08/13/2023 - 21:27:05: [abm.smx] AUTH ID: STEAM_1:1:5069619, (Raptor007) ADDED TO QDB.
L 08/13/2023 - 21:36:36: [abm.smx] AUTH ID: STEAM_1:0:560568594, (İ.O. ( Anonymous )) ADDED TO QDB.
L 08/13/2023 - 21:38:03: [abm.smx] AUTH ID: STEAM_1:0:240450662, (Karlosmb /CZ/) ADDED TO QDB.
L 08/13/2023 - 21:39:47: [abm.smx] AUTH ID: STEAM_1:1:621833054, (-X) ADDED TO QDB.
L 08/13/2023 - 21:45:35: [abm.smx] AUTH ID: STEAM_1:0:35143404, (Yaman) ADDED TO QDB.
L 08/13/2023 - 21:46:59: [abm.smx] AUTH ID: STEAM_1:0:563668547, (ʙідчᴀй) ADDED TO QDB.
L 08/13/2023 - 21:54:52: [abm.smx] AUTH ID: STEAM_1:0:67650811, (Miolant) ADDED TO QDB.
L 08/13/2023 - 21:57:38: [abm.smx] AUTH ID: STEAM_1:0:579057279, (-ÄŁPHÄ-) ADDED TO QDB.
L 09/02/2023 - 21:13:44: [abm.smx] AUTH ID: STEAM_1:0:37264973, (Maverick) ADDED TO QDB.
L 09/02/2023 - 21:14:03: [abm.smx] AUTH ID: STEAM_1:1:621833054, (-X) ADDED TO QDB.
L 09/02/2023 - 21:14:21: [abm.smx] AUTH ID: STEAM_1:1:562682, (Retroyers) ADDED TO QDB.
L 09/02/2023 - 21:14:24: [abm.smx] AUTH ID: STEAM_1:1:551364564, (.:[A-z-E-r-B-a-I-j-A-n]:.) ADDED TO QDB.
L 09/02/2023 - 21:24:49: [abm.smx] AUTH ID: STEAM_1:1:163252767, (Hugh Renson) ADDED TO QDB.
L 09/02/2023 - 21:27:12: [abm.smx] AUTH ID: STEAM_1:1:431683488, (DIEGO) ADDED TO QDB.
L 09/02/2023 - 21:29:41: [abm.smx] AUTH ID: STEAM_1:0:80035394, (Blackcat) ADDED TO QDB.
L 09/02/2023 - 21:32:41: [abm.smx] AUTH ID: STEAM_1:1:621833054, (-X) ADDED TO QDB.
L 09/02/2023 - 21:35:22: [abm.smx] AUTH ID: STEAM_1:0:654160412, (Nube Negra [SPA]) ADDED TO QDB.
L 09/02/2023 - 21:42:30: [abm.smx] AUTH ID: STEAM_1:0:657197473, (mkvlelovichi) ADDED TO QDB.
L 09/02/2023 - 21:44:04: [abm.smx] AUTH ID: STEAM_1:0:755716358, (ScorpioN) ADDED TO QDB.
L 09/02/2023 - 22:00:02: [abm.smx] AUTH ID: STEAM_1:1:113405507, (Saad | PONKA Team) ADDED TO QDB.
L 09/02/2023 - 22:00:27: [abm.smx] AUTH ID: STEAM_1:0:509830088, (SkR1LL3X) ADDED TO QDB.
L 09/02/2023 - 22:24:46: [abm.smx] AUTH ID: STEAM_1:0:225223380, (Faithless (Sterlin)) ADDED TO QDB.
L 09/03/2023 - 21:15:53: [abm.smx] AUTH ID: STEAM_1:0:37264973, (Maverick) ADDED TO QDB.
L 09/03/2023 - 21:16:30: [abm.smx] AUTH ID: STEAM_1:1:628319873, (EDDY) ADDED TO QDB.
L 09/03/2023 - 21:16:36: [abm.smx] AUTH ID: STEAM_1:1:551364564, (.:[A-z-E-r-B-a-I-j-A-n]:.) ADDED TO QDB.
L 09/03/2023 - 21:23:15: [abm.smx] AUTH ID: STEAM_1:1:113405507, (Saad | PONKA Team) ADDED TO QDB.
L 09/03/2023 - 21:35:21: [abm.smx] AUTH ID: STEAM_1:0:29081231, (GOKHU) ADDED TO QDB.
L 09/15/2023 - 21:48:13: [abm.smx] AUTH ID: STEAM_1:0:37264973, (Maverick) ADDED TO QDB.
L 09/15/2023 - 21:48:29: [abm.smx] AUTH ID: STEAM_1:1:780406431, (Max_BG94) ADDED TO QDB.
L 09/15/2023 - 21:48:34: [abm.smx] AUTH ID: STEAM_1:1:113405507, (Saad | PONKA Team) ADDED TO QDB.
L 09/15/2023 - 21:48:34: [abm.smx] AUTH ID: STEAM_1:1:621833054, (-X) ADDED TO QDB.
L 09/15/2023 - 21:48:45: [abm.smx] AUTH ID: STEAM_1:1:628319873, (EDDY) ADDED TO QDB.
L 09/15/2023 - 21:48:46: [abm.smx] AUTH ID: STEAM_1:0:509830088, (SkR1LL3X) ADDED TO QDB.
L 09/15/2023 - 21:48:47: [abm.smx] AUTH ID: STEAM_1:1:551364564, (.:[A-z-E-r-B-a-I-j-A-n]:.) ADDED TO QDB.
L 09/15/2023 - 21:49:46: [abm.smx] AUTH ID: STEAM_1:0:51491479, (Kaiser Wilhelm) ADDED TO QDB.
L 09/15/2023 - 21:51:49: [abm.smx] AUTH ID: STEAM_1:0:51491479, (Kaiser Wilhelm) ADDED TO QDB.
L 09/15/2023 - 22:15:51: [abm.smx] AUTH ID: STEAM_1:1:113405507, (Saad | PONKA Team) ADDED TO QDB.
L 09/15/2023 - 22:32:20: [abm.smx] AUTH ID: STEAM_1:0:41153640, (moretom-hu) ADDED TO QDB.
L 09/15/2023 - 22:33:51: [abm.smx] AUTH ID: STEAM_1:0:77990181, (SayCheeseAndDIE) ADDED TO QDB.
L 09/15/2023 - 22:41:11: [abm.smx] AUTH ID: STEAM_1:0:127227836, (Sumo_SMyT) ADDED TO QDB.
L 09/15/2023 - 22:49:27: [abm.smx] AUTH ID: STEAM_1:1:104160445, (Someone) ADDED TO QDB.
L 09/15/2023 - 22:52:19: [abm.smx] AUTH ID: STEAM_1:1:104160445, (Someone) ADDED TO QDB.
L 09/15/2023 - 22:56:18: [abm.smx] AUTH ID: STEAM_1:1:104160445, (Someone) ADDED TO QDB.
L 09/22/2023 - 09:37:19: [abm.smx] AUTH ID: STEAM_1:0:37264973, (Maverick) ADDED TO QDB.
L 10/07/2023 - 22:54:32: [abm.smx] AUTH ID: STEAM_1:0:37264973, (Maverick) ADDED TO QDB.
L 10/07/2023 - 22:55:23: [abm.smx] AUTH ID: STEAM_1:1:113405507, (Saad | PONKA Team) ADDED TO QDB.
L 10/13/2023 - 21:24:08: [abm.smx] AUTH ID: STEAM_1:0:37264973, (Maverick) ADDED TO QDB.
L 10/13/2023 - 21:24:25: [abm.smx] AUTH ID: STEAM_1:0:526678195, (onurcho) ADDED TO QDB.
L 10/13/2023 - 21:24:29: [abm.smx] AUTH ID: STEAM_1:1:621833054, (-X) ADDED TO QDB.
L 10/13/2023 - 21:24:30: [abm.smx] AUTH ID: STEAM_1:1:113405507, (Saad | PONKA Team) ADDED TO QDB.
L 10/13/2023 - 21:28:02: [abm.smx] AUTH ID: STEAM_1:0:526678195, (onurcho) ADDED TO QDB.
L 10/13/2023 - 21:35:58: [abm.smx] AUTH ID: STEAM_1:1:621833054, (-X) ADDED TO QDB.
L 10/13/2023 - 21:42:12: [abm.smx] AUTH ID: STEAM_1:0:624042921, (Underaged Dog) ADDED TO QDB.
L 10/13/2023 - 21:45:19: [abm.smx] AUTH ID: STEAM_1:1:551364564, (.:[A-z-E-r-B-a-I-j-A-n]:.) ADDED TO QDB.
L 10/13/2023 - 21:46:09: [abm.smx] AUTH ID: STEAM_1:1:621833054, (-X) ADDED TO QDB.
L 10/13/2023 - 21:50:00: [abm.smx] AUTH ID: STEAM_1:1:32778249, (MaryITA) ADDED TO QDB.
L 10/13/2023 - 21:50:27: [abm.smx] AUTH ID: STEAM_1:1:551364564, (.:[A-z-E-r-B-a-I-j-A-n]:.) ADDED TO QDB.
L 10/13/2023 - 21:54:25: [abm.smx] AUTH ID: STEAM_1:1:551364564, (.:[A-z-E-r-B-a-I-j-A-n]:.) ADDED TO QDB.
L 10/13/2023 - 22:32:48: [abm.smx] AUTH ID: STEAM_1:1:32778249, (MaryITA) ADDED TO QDB.
L 10/14/2023 - 21:21:24: [abm.smx] AUTH ID: STEAM_1:0:37264973, (Maverick) ADDED TO QDB.
L 10/14/2023 - 21:21:37: [abm.smx] AUTH ID: STEAM_1:0:526678195, (onurcho) ADDED TO QDB.
L 10/14/2023 - 21:21:41: [abm.smx] AUTH ID: STEAM_1:1:113405507, (Saad | PONKA Team) ADDED TO QDB.
L 10/14/2023 - 21:21:49: [abm.smx] AUTH ID: STEAM_1:1:32778249, (MaryITA) ADDED TO QDB.
L 10/14/2023 - 21:21:51: [abm.smx] AUTH ID: STEAM_1:1:77153820, (Die Rübe) ADDED TO QDB.
L 10/14/2023 - 21:22:03: [abm.smx] AUTH ID: STEAM_1:1:551364564, (.:[A-z-E-r-B-a-I-j-A-n]:.) ADDED TO QDB.
L 10/14/2023 - 21:22:08: [abm.smx] AUTH ID: STEAM_1:0:509830088, (SkR1LL3X) ADDED TO QDB.
L 10/14/2023 - 21:33:20: [abm.smx] AUTH ID: STEAM_1:0:526678195, (onurcho) ADDED TO QDB.
L 10/14/2023 - 21:34:52: [abm.smx] AUTH ID: STEAM_1:0:509830088, (SkR1LL3X) ADDED TO QDB.
L 10/14/2023 - 21:35:00: [abm.smx] AUTH ID: STEAM_1:1:551364564, (.:[A-z-E-r-B-a-I-j-A-n]:.) ADDED TO QDB.
L 10/14/2023 - 22:04:56: [abm.smx] AUTH ID: STEAM_1:0:25290696, (GTO) ADDED TO QDB.
L 10/14/2023 - 22:05:45: [abm.smx] AUTH ID: STEAM_1:0:783153998, (Mero) ADDED TO QDB.
L 10/14/2023 - 22:09:58: [abm.smx] AUTH ID: STEAM_1:0:783153998, (Mero) ADDED TO QDB.
L 10/14/2023 - 22:15:52: [abm.smx] AUTH ID: STEAM_1:1:621833054, (-X) ADDED TO QDB.
L 10/14/2023 - 22:19:00: [abm.smx] AUTH ID: STEAM_1:1:621833054, (-X) ADDED TO QDB.
L 10/14/2023 - 22:24:13: [abm.smx] AUTH ID: STEAM_1:1:621833054, (-X) ADDED TO QDB.
L 10/14/2023 - 22:29:02: [abm.smx] AUTH ID: STEAM_1:1:551364564, (.:[A-z-E-r-B-a-I-j-A-n]:.) ADDED TO QDB.
L 10/14/2023 - 22:34:24: [abm.smx] AUTH ID: STEAM_1:0:51491479, (Kaiser Wilhelm) ADDED TO QDB.
L 10/14/2023 - 22:51:43: [abm.smx] AUTH ID: STEAM_1:1:551364564, (.:[A-z-E-r-B-a-I-j-A-n]:.) ADDED TO QDB.
L 10/14/2023 - 22:54:24: [abm.smx] AUTH ID: STEAM_1:1:621833054, (-X) ADDED TO QDB.
L 10/14/2023 - 23:02:43: [abm.smx] AUTH ID: STEAM_1:0:526678195, (onurcho) ADDED TO QDB.
L 10/14/2023 - 23:02:58: [abm.smx] AUTH ID: STEAM_1:0:25290696, (GTO) ADDED TO QDB.
L 10/14/2023 - 23:03:10: [abm.smx] AUTH ID: STEAM_1:1:113405507, (Saad | PONKA Team) ADDED TO QDB.
L 10/14/2023 - 23:05:38: [abm.smx] AUTH ID: STEAM_1:0:51491479, (Kaiser Wilhelm) ADDED TO QDB.
L 10/14/2023 - 23:44:18: [abm.smx] AUTH ID: STEAM_1:0:25290696, (GTO) ADDED TO QDB.
L 10/20/2023 - 22:08:41: [abm.smx] AUTH ID: STEAM_1:0:37264973, (Maverick) ADDED TO QDB.
L 10/20/2023 - 22:09:00: [abm.smx] AUTH ID: STEAM_1:0:526678195, (onurcho) ADDED TO QDB.
L 10/20/2023 - 22:09:04: [abm.smx] AUTH ID: STEAM_1:0:560568594, (ÖX) ADDED TO QDB.
L 10/20/2023 - 22:09:07: [abm.smx] AUTH ID: STEAM_1:0:51491479, (Kaiser Wilhelm) ADDED TO QDB.
L 10/20/2023 - 22:09:08: [abm.smx] AUTH ID: STEAM_1:1:113405507, (Saad | PONKA Team) ADDED TO QDB.
L 10/20/2023 - 22:09:10: [abm.smx] AUTH ID: STEAM_1:1:562682, (Retroyers) ADDED TO QDB.
L 10/20/2023 - 22:09:12: [abm.smx] AUTH ID: STEAM_1:1:551364564, (.:[A-z-E-r-B-a-I-j-A-n]:.) ADDED TO QDB.
L 10/20/2023 - 22:09:14: [abm.smx] AUTH ID: STEAM_1:0:228901533, (Shocker) ADDED TO QDB.
L 10/20/2023 - 22:23:37: [abm.smx] AUTH ID: STEAM_1:1:551364564, (.:[A-z-E-r-B-a-I-j-A-n]:.) ADDED TO QDB.
L 10/20/2023 - 22:26:16: [abm.smx] AUTH ID: STEAM_1:1:551364564, (.:[A-z-E-r-B-a-I-j-A-n]:.) ADDED TO QDB.
L 10/20/2023 - 22:28:15: [abm.smx] AUTH ID: STEAM_1:1:128869842, (☣ ₦Ɇ₲₳₦ ☣) ADDED TO QDB.
L 10/20/2023 - 22:28:32: [abm.smx] AUTH ID: STEAM_1:1:551364564, (.:[A-z-E-r-B-a-I-j-A-n]:.) ADDED TO QDB.
L 10/20/2023 - 22:32:27: [abm.smx] AUTH ID: STEAM_1:0:526678195, (onurcho) ADDED TO QDB.
L 10/20/2023 - 22:42:30: [abm.smx] AUTH ID: STEAM_1:0:526678195, (onurcho) ADDED TO QDB.
L 10/20/2023 - 22:44:17: [abm.smx] AUTH ID: STEAM_1:0:526678195, (onurcho) ADDED TO QDB.
L 10/20/2023 - 22:46:33: [abm.smx] AUTH ID: STEAM_1:1:551364564, (.:[A-z-E-r-B-a-I-j-A-n]:.) ADDED TO QDB.
L 10/20/2023 - 22:47:27: [abm.smx] AUTH ID: STEAM_1:1:551364564, (.:[A-z-E-r-B-a-I-j-A-n]:.) ADDED TO QDB.
L 10/20/2023 - 22:50:33: [abm.smx] AUTH ID: STEAM_1:0:526678195, (onurcho) ADDED TO QDB.
L 10/20/2023 - 22:51:32: [abm.smx] AUTH ID: STEAM_1:0:781328534, (lovemetal) ADDED TO QDB.
L 10/20/2023 - 22:51:34: [abm.smx] AUTH ID: STEAM_1:0:526678195, (onurcho) ADDED TO QDB.
L 10/20/2023 - 22:53:00: [abm.smx] AUTH ID: STEAM_1:0:526678195, (onurcho) ADDED TO QDB.
L 10/20/2023 - 22:56:51: [abm.smx] AUTH ID: STEAM_1:0:526678195, (onurcho) ADDED TO QDB.
L 10/20/2023 - 23:01:59: [abm.smx] AUTH ID: STEAM_1:0:526678195, (onurcho) ADDED TO QDB.
L 10/20/2023 - 23:07:02: [abm.smx] AUTH ID: STEAM_1:0:526678195, (onurcho) ADDED TO QDB.
L 10/20/2023 - 23:08:51: [abm.smx] AUTH ID: STEAM_1:0:526678195, (onurcho) ADDED TO QDB.
L 10/20/2023 - 23:11:47: [abm.smx] AUTH ID: STEAM_1:1:693146805, (reichtangleSS) ADDED TO QDB.
L 10/20/2023 - 23:12:31: [abm.smx] AUTH ID: STEAM_1:0:526678195, (onurcho) ADDED TO QDB.
L 10/20/2023 - 23:20:28: [abm.smx] AUTH ID: STEAM_1:0:781328534, (lovemetal) ADDED TO QDB.
L 10/20/2023 - 23:29:51: [abm.smx] AUTH ID: STEAM_1:0:168948618, (Chimpancé) ADDED TO QDB.
L 10/20/2023 - 23:39:07: [abm.smx] AUTH ID: STEAM_1:0:772228739, (lisifnf) ADDED TO QDB.
L 10/20/2023 - 23:44:10: [abm.smx] AUTH ID: STEAM_1:0:149238531, (anitsirk8) ADDED TO QDB.
L 10/20/2023 - 23:46:02: [abm.smx] AUTH ID: STEAM_1:0:77990181, (SayCheeseAndDIE) ADDED TO QDB.
L 10/21/2023 - 21:16:49: [abm.smx] AUTH ID: STEAM_1:0:37264973, (Maverick) ADDED TO QDB.
L 10/21/2023 - 21:16:59: [abm.smx] AUTH ID: STEAM_1:0:526678195, (onurcho) ADDED TO QDB.
L 10/21/2023 - 21:17:00: [abm.smx] AUTH ID: STEAM_1:1:113405507, (Saad | PONKA Team) ADDED TO QDB.
L 10/21/2023 - 21:17:01: [abm.smx] AUTH ID: STEAM_1:1:32778249, (MaryITA) ADDED TO QDB.
L 10/21/2023 - 21:17:12: [abm.smx] AUTH ID: STEAM_1:1:551364564, (.:[A-z-E-r-B-a-I-j-A-n]:.) ADDED TO QDB.
L 10/21/2023 - 21:21:01: [abm.smx] AUTH ID: STEAM_1:1:562682, (Retroyers) ADDED TO QDB.
L 10/21/2023 - 21:25:18: [abm.smx] AUTH ID: STEAM_1:1:551364564, (.:[A-z-E-r-B-a-I-j-A-n]:.) ADDED TO QDB.
L 10/21/2023 - 21:27:01: [abm.smx] AUTH ID: STEAM_1:0:783153998, (Mero) ADDED TO QDB.
L 10/21/2023 - 21:29:21: [abm.smx] AUTH ID: STEAM_1:1:551364564, (.:[A-z-E-r-B-a-I-j-A-n]:.) ADDED TO QDB.
L 10/21/2023 - 21:31:10: [abm.smx] AUTH ID: STEAM_1:1:113405507, (Saad | PONKA Team) ADDED TO QDB.
L 10/21/2023 - 21:42:47: [abm.smx] AUTH ID: STEAM_1:0:526678195, (onurcho) ADDED TO QDB.
L 10/21/2023 - 21:44:20: [abm.smx] AUTH ID: STEAM_1:0:509830088, (SkR1LL3X) ADDED TO QDB.
L 10/21/2023 - 22:06:56: [abm.smx] AUTH ID: STEAM_1:0:526678195, (onurcho) ADDED TO QDB.
L 10/21/2023 - 22:15:24: [abm.smx] AUTH ID: STEAM_1:0:51491479, (Kaiser Wilhelm) ADDED TO QDB.
L 10/21/2023 - 22:16:51: [abm.smx] AUTH ID: STEAM_1:1:551364564, (.:[A-z-E-r-B-a-I-j-A-n]:.) ADDED TO QDB.
L 10/21/2023 - 22:37:22: [abm.smx] AUTH ID: STEAM_1:1:621833054, (-X) ADDED TO QDB.
L 10/22/2023 - 21:37:17: [abm.smx] AUTH ID: STEAM_1:0:37264973, (Maverick) ADDED TO QDB.
L 10/22/2023 - 21:37:29: [abm.smx] AUTH ID: STEAM_1:1:100562743, (figaro) ADDED TO QDB.
L 10/22/2023 - 21:37:35: [abm.smx] AUTH ID: STEAM_1:1:621833054, (-X) ADDED TO QDB.
L 10/22/2023 - 21:37:36: [abm.smx] AUTH ID: STEAM_1:1:32778249, (MaryITA) ADDED TO QDB.
L 10/22/2023 - 21:37:48: [abm.smx] AUTH ID: STEAM_1:0:509830088, (SkR1LL3X) ADDED TO QDB.
L 10/22/2023 - 21:38:44: [abm.smx] AUTH ID: STEAM_1:1:456225469, (chematron958) ADDED TO QDB.
L 10/22/2023 - 21:40:06: [abm.smx] AUTH ID: STEAM_1:1:621833054, (-X) ADDED TO QDB.
L 10/22/2023 - 21:40:46: [abm.smx] AUTH ID: STEAM_1:0:783153998, (Mero) ADDED TO QDB.
L 10/22/2023 - 21:40:54: [abm.smx] AUTH ID: STEAM_1:1:113405507, (Saad | PONKA Team) ADDED TO QDB.
L 10/22/2023 - 21:41:14: [abm.smx] AUTH ID: STEAM_1:0:228901533, (Shocker) ADDED TO QDB.
L 10/22/2023 - 21:41:33: [abm.smx] AUTH ID: STEAM_1:1:621833054, (-X) ADDED TO QDB.
L 10/22/2023 - 21:43:05: [abm.smx] AUTH ID: STEAM_1:0:509830088, (SkR1LL3X) ADDED TO QDB.
L 10/22/2023 - 21:43:18: [abm.smx] AUTH ID: STEAM_1:1:32778249, (MaryITA) ADDED TO QDB.
L 10/22/2023 - 21:53:02: [abm.smx] AUTH ID: STEAM_1:1:32778249, (MaryITA) ADDED TO QDB.
L 10/22/2023 - 22:23:36: [abm.smx] AUTH ID: STEAM_1:1:621833054, (-X) ADDED TO QDB.
L 10/30/2023 - 21:41:59: [abm.smx] AUTH ID: STEAM_1:0:37264973, (Maverick) ADDED TO QDB.
L 10/30/2023 - 21:42:10: [abm.smx] AUTH ID: STEAM_1:1:32778249, (MaryITA) ADDED TO QDB.
L 10/30/2023 - 21:50:57: [abm.smx] AUTH ID: STEAM_1:0:127227836, (Sumo_SMyT) ADDED TO QDB.
L 10/30/2023 - 21:58:30: [abm.smx] AUTH ID: STEAM_1:0:38761954, (sieb34) ADDED TO QDB.
L 10/30/2023 - 22:08:12: [abm.smx] AUTH ID: STEAM_1:1:194520848, (Jstzjgsc) ADDED TO QDB.
L 11/04/2023 - 22:02:45: [abm.smx] AUTH ID: STEAM_1:0:37264973, (Maverick) ADDED TO QDB.
L 11/04/2023 - 22:02:59: [abm.smx] AUTH ID: STEAM_1:1:575967048, (wael10004) ADDED TO QDB.
L 11/04/2023 - 22:03:00: [abm.smx] AUTH ID: STEAM_1:1:113405507, (Saad | PONKA Team) ADDED TO QDB.
L 11/04/2023 - 22:03:11: [abm.smx] AUTH ID: STEAM_1:1:551364564, (.:[A-z-E-r-B-a-I-j-A-n]:.) ADDED TO QDB.
L 11/04/2023 - 22:03:16: [abm.smx] AUTH ID: STEAM_1:0:509830088, (SkR1LL3X) ADDED TO QDB.
L 11/04/2023 - 22:03:24: [abm.smx] AUTH ID: STEAM_1:0:228901533, (Shocker) ADDED TO QDB.
L 11/04/2023 - 22:09:20: [abm.smx] AUTH ID: STEAM_1:0:562501112, (Максетка) ADDED TO QDB.
L 11/04/2023 - 22:09:55: [abm.smx] AUTH ID: STEAM_1:0:202899852, (CengizhaN) ADDED TO QDB.
L 11/04/2023 - 22:14:29: [abm.smx] AUTH ID: STEAM_1:1:551364564, (.:[A-z-E-r-B-a-I-j-A-n]:.) ADDED TO QDB.
L 11/04/2023 - 22:16:23: [abm.smx] AUTH ID: STEAM_1:1:584829206, (Mahoa) ADDED TO QDB.
L 11/04/2023 - 22:35:33: [abm.smx] AUTH ID: STEAM_1:1:584829206, (Mahoa) ADDED TO QDB.
L 11/04/2023 - 22:39:55: [abm.smx] AUTH ID: STEAM_1:1:584829206, (Mahoa) ADDED TO QDB.
L 11/04/2023 - 22:44:44: [abm.smx] AUTH ID: STEAM_1:0:228901533, (Shocker) ADDED TO QDB.
L 11/04/2023 - 22:50:21: [abm.smx] AUTH ID: STEAM_1:1:593596988, (NameLessWarrior) ADDED TO QDB.
L 11/04/2023 - 22:50:50: [abm.smx] AUTH ID: STEAM_1:0:526678195, (onurcho) ADDED TO QDB.
L 11/04/2023 - 22:57:31: [abm.smx] AUTH ID: STEAM_1:1:753071893, (Nerea1ity) ADDED TO QDB.
L 11/05/2023 - 22:03:47: [abm.smx] AUTH ID: STEAM_1:0:37264973, (Maverick) ADDED TO QDB.
L 11/05/2023 - 22:04:20: [abm.smx] AUTH ID: STEAM_1:0:423782572, (Vainler) ADDED TO QDB.
L 11/05/2023 - 22:04:21: [abm.smx] AUTH ID: STEAM_1:1:32778249, (MaryITA) ADDED TO QDB.
